path,exe,month,dom,dt,hr,min,tm
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,00,46,1552072586.0
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,00,46,1552072589.0
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,00,46,1552072598.0
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,00,46,1552072588.0
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,00,46,1552072592.0
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,00,47,1552072624.0
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,00,51,1552072898.0
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,00,56,1552073198.0
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,01,01,1552073498.0
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,01,06,1552073798.0
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,01,15,1552074303.0
C:\Program Files (x86)\CodeBlocks\codeblocks.exe,codeblocks.exe,03,09,6,01,15,1552074319.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,09,6,01,16,1552074369.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,09,6,01,19,1552074559.0
C:\PROGRA~2\MICROS~1\Office15\WINWORD.EXE,WINWORD.EXE,03,09,6,01,19,1552074569.0
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,13,02,1552116761.0
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,13,02,1552116762.0
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,13,02,1552116763.0
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,13,03,1552116793.0
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,13,02,1552116767.0
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,13,02,1552116778.0
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,13,02,1552116768.0
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,13,03,1552116805.0
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,13,03,1552116797.0
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,13,06,1552116971.0
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,13,06,1552116998.0
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,13,11,1552117298.0
C:\Program Files\WindowsApps\Microsoft.WindowsCamera_2018.425.120.0_x64__8wekyb3d8bbwe\WindowsCamera.exe,WindowsCamera.exe,03,09,6,13,14,1552117441.0
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,13,16,1552117598.0
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,13,21,1552117898.0
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,13,26,1552118198.0
C:\Program Files (x86)\Google\Chrome\Application\chrome.exe,chrome.exe,03,09,6,13,31,1552118498.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,09,6,14,02,1552120324.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,09,6,14,02,1552120343.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,09,6,14,02,1552120375.0
C:\Program Files\Android\Android Studio\bin\studio64.exe,studio64.exe,03,09,6,15,01,1552123914.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,09,6,19,02,1552138352.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,09,6,19,05,1552138540.0
C:\Program Files\WindowsApps\Microsoft.WindowsCamera_2018.425.120.0_x64__8wekyb3d8bbwe\WindowsCamera.exe,WindowsCamera.exe,03,09,6,19,12,1552138928.0
C:\Program Files\Adobe\Adobe Photoshop CS6 (64 Bit)\Photoshop.exe,Photoshop.exe,03,09,6,19,14,1552139072.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,09,6,23,54,1552155860.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,09,6,23,55,1552155904.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,10,0,00,36,1552158410.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,10,0,01,18,1552160889.0
C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroRd32.exe,AcroRd32.exe,03,10,0,13,28,1552204682.0
C:\Program Files\Android\Android Studio\bin\studio64.exe,studio64.exe,03,10,0,14,49,1552209593.0
E:\Installed\AndroidSdkInstalled\emulator\emulator64-crash-service.exe,emulator64-crash-service.exe,03,10,0,15,18,1552211305.0
E:\Installed\AndroidSdkInstalled\emulator\emulator.exe,emulator.exe,03,10,0,15,18,1552211303.0
E:\Installed\AndroidSdkInstalled\emulator\qemu\windows-x86_64\qemu-system-i386.exe,qemu-system-i386.exe,03,10,0,15,18,1552211304.0
E:\Installed\AndroidSdkInstalled\emulator\emulator.exe,emulator.exe,03,10,0,16,40,1552216209.0
E:\Installed\AndroidSdkInstalled\emulator\qemu\windows-x86_64\qemu-system-i386.exe,qemu-system-i386.exe,03,10,0,16,40,1552216209.0
E:\Installed\AndroidSdkInstalled\emulator\emulator64-crash-service.exe,emulator64-crash-service.exe,03,10,0,16,40,1552216210.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,10,0,17,07,1552217826.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,10,0,17,48,1552220291.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,10,0,18,29,1552222764.0
C:\Program Files\Android\Android Studio\bin\studio64.exe,studio64.exe,03,10,0,19,17,1552225620.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,10,0,22,20,1552236608.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,10,0,22,23,1552236805.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,10,0,23,29,1552240755.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,10,0,23,31,1552240898.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,11,1,00,13,1552243392.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,11,1,00,55,1552245928.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,11,1,19,12,1552311746.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,11,1,19,13,1552311785.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,11,1,19,53,1552314183.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,11,1,20,57,1552318054.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,11,1,22,53,1552325006.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,11,1,23,34,1552327483.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,12,2,00,16,1552329974.0
C:\Program Files\Android\Android Studio\bin\studio64.exe,studio64.exe,03,12,2,18,17,1552394876.0
C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2018.2.1\bin\idea64.exe,idea64.exe,03,12,2,21,20,1552405809.0
C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2018.2.1\bin\idea64.exe,idea64.exe,03,12,2,22,47,1552411034.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,12,2,22,51,1552411312.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,12,2,23,35,1552413913.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,13,3,00,23,1552416837.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,13,3,00,27,1552417073.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,13,3,18,56,1552483574.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,13,3,19,37,1552486053.0
C:\Program Files (x86)\Microsoft Visual Studio 14.0\Common7\IDE\Remote Debugger\x64\msvsmon.exe,msvsmon.exe,03,13,3,21,53,1552494233.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,13,3,21,55,1552494338.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,13,3,23,28,1552499907.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,14,4,00,29,1552503555.0
C:\Program Files (x86)\Microsoft Visual Studio 14.0\Common7\IDE\Blend.exe,Blend.exe,03,14,4,01,12,1552506126.0
C:\Program Files (x86)\Microsoft Visual Studio 14.0\Common7\IDE\Blend.exe,Blend.exe,03,14,4,01,11,1552506108.0
C:\MinGW\bin\c++.exe,c++.exe,03,14,4,16,28,1552561086.0
C:\Program Files (x86)\CodeBlocks\codeblocks.exe,codeblocks.exe,03,14,4,16,30,1552561208.0
H:\JetBrains.CLion.2017.3.1.Incl.KeyMaker-DVT-20190219T102446Z-001\JetBrains.CLion.2017.3.1.Incl.KeyMaker-DVT\CLion-2017.3.1.exe,CLion-2017.3.1.exe,03,14,4,16,44,1552562059.0
C:\Program Files\JetBrains\CLion 2017.3.1\bin\clion64.exe,clion64.exe,03,14,4,16,49,1552562379.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,14,4,17,04,1552563245.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,14,4,17,45,1552565733.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,14,4,18,27,1552568262.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,14,4,18,31,1552568517.0
E:\Softwares\CLion-2018.3.3.exe,CLion-2018.3.3.exe,03,14,4,19,14,1552571097.0
C:\Program Files\JetBrains\CLion 2018.3.3\bin\clion64.exe,clion64.exe,03,14,4,19,20,1552571400.0
C:\Program Files (x86)\Microsoft Visual Studio\2017\BuildTools\VC\Tools\MSVC\14.16.27023\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,19,20,1552571443.0
C:\Program Files (x86)\Microsoft Visual Studio\2017\BuildTools\VC\Tools\MSVC\14.16.27023\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,19,21,1552571508.0
C:\Program Files\JetBrains\CLion 2018.3.3\bin\clion64.exe,clion64.exe,03,14,4,19,41,1552572701.0
C:\Program Files (x86)\Microsoft Visual Studio\2017\BuildTools\VC\Tools\MSVC\14.16.27023\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,19,43,1552572805.0
C:\PROGRA~2\MIB055~1\2017\BUILDT~1\VC\Tools\MSVC\1416~1.270\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,19,44,1552572870.0
C:\Program Files (x86)\Microsoft Visual Studio\2017\BuildTools\VC\Tools\MSVC\14.16.27023\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,19,45,1552572904.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,14,4,20,08,1552574286.0
C:\PROGRA~2\MIB055~1\2017\BUILDT~1\VC\Tools\MSVC\1416~1.270\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,20,44,1552576497.0
C:\PROGRA~2\MIB055~1\2017\BUILDT~1\VC\Tools\MSVC\1416~1.270\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,20,58,1552577307.0
C:\PROGRA~2\MIB055~1\2017\BUILDT~1\VC\Tools\MSVC\1416~1.270\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,21,03,1552577588.0
C:\PROGRA~2\MIB055~1\2017\BUILDT~1\VC\Tools\MSVC\1416~1.270\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,21,08,1552577885.0
C:\PROGRA~2\MIB055~1\2017\BUILDT~1\VC\Tools\MSVC\1416~1.270\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,21,09,1552577965.0
C:\PROGRA~2\MIB055~1\2017\BUILDT~1\VC\Tools\MSVC\1416~1.270\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,21,20,1552578630.0
C:\PROGRA~2\MIB055~1\2017\BUILDT~1\VC\Tools\MSVC\1416~1.270\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,21,24,1552578896.0
C:\PROGRA~2\MIB055~1\2017\BUILDT~1\VC\Tools\MSVC\1416~1.270\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,21,26,1552579015.0
C:\PROGRA~2\MIB055~1\2017\BUILDT~1\VC\Tools\MSVC\1416~1.270\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,21,37,1552579648.0
C:\PROGRA~2\MIB055~1\2017\BUILDT~1\VC\Tools\MSVC\1416~1.270\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,21,43,1552580036.0
C:\PROGRA~2\MIB055~1\2017\BUILDT~1\VC\Tools\MSVC\1416~1.270\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,21,48,1552580338.0
C:\PROGRA~2\MIB055~1\2017\BUILDT~1\VC\Tools\MSVC\1416~1.270\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,21,50,1552580434.0
C:\Program Files (x86)\Microsoft Visual Studio\2017\BuildTools\VC\Tools\MSVC\14.16.27023\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,22,17,1552582063.0
C:\PROGRA~2\MIB055~1\2017\BUILDT~1\VC\Tools\MSVC\1416~1.270\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,22,22,1552582320.0
C:\PROGRA~2\MIB055~1\2017\BUILDT~1\VC\Tools\MSVC\1416~1.270\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,22,23,1552582383.0
C:\PROGRA~2\MIB055~1\2017\BUILDT~1\VC\Tools\MSVC\1416~1.270\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,22,24,1552582495.0
C:\PROGRA~2\MIB055~1\2017\BUILDT~1\VC\Tools\MSVC\1416~1.270\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,22,29,1552582786.0
C:\PROGRA~2\MIB055~1\2017\BUILDT~1\VC\Tools\MSVC\1416~1.270\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,22,30,1552582834.0
C:\PROGRA~2\MIB055~1\2017\BUILDT~1\VC\Tools\MSVC\1416~1.270\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,22,31,1552582893.0
C:\PROGRA~2\MIB055~1\2017\BUILDT~1\VC\Tools\MSVC\1416~1.270\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,22,32,1552582968.0
C:\PROGRA~2\MIB055~1\2017\BUILDT~1\VC\Tools\MSVC\1416~1.270\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,22,33,1552583030.0
C:\PROGRA~2\MIB055~1\2017\BUILDT~1\VC\Tools\MSVC\1416~1.270\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,22,36,1552583190.0
C:\PROGRA~2\MIB055~1\2017\BUILDT~1\VC\Tools\MSVC\1416~1.270\bin\Hostx86\x86\vctip.exe,vctip.exe,03,14,4,22,36,1552583215.0
C:\Program Files\Git\git-bash.exe,git-bash.exe,03,14,4,22,54,1552584273.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,15,5,13,10,1552635616.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,15,5,13,10,1552635638.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,15,5,13,52,1552638132.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,15,5,14,33,1552640622.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,15,5,15,15,1552643105.0
C:\Program Files\JetBrains\PyCharm Community Edition 2018.3.2\bin\pycharm64.exe,pycharm64.exe,03,15,5,19,09,1552657163.0
C:\Program Files\JetBrains\PyCharm Community Edition 2018.3.2\bin\pycharm64.exe,pycharm64.exe,03,15,5,19,12,1552657328.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,15,5,23,15,1552671905.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,15,5,23,56,1552674398.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,16,6,00,38,1552676897.0
C:\Program Files\Android\Android Studio\bin\studio64.exe,studio64.exe,03,16,6,13,08,1552721937.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,16,6,13,32,1552723373.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,16,6,14,14,1552725841.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,16,6,14,56,1552728370.0
C:\Program Files\JetBrains\CLion 2018.3.3\bin\clion64.exe,clion64.exe,03,16,6,21,20,1552751426.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,16,6,21,32,1552752146.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,16,6,23,13,1552758192.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,16,6,23,13,1552758207.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,16,6,23,13,1552758229.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,16,6,23,54,1552760649.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,17,0,00,34,1552763054.0
C:\Program Files\Adobe\Adobe Photoshop CS6 (64 Bit)\Photoshop.exe,Photoshop.exe,03,17,0,14,41,1552813908.0
C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroRd32.exe,AcroRd32.exe,03,17,0,15,51,1552818078.0
C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroRd32.exe,AcroRd32.exe,03,17,0,15,51,1552818079.0
C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroRd32.exe,AcroRd32.exe,03,17,0,15,52,1552818140.0
C:\Program Files\JetBrains\CLion 2018.3.3\bin\clion64.exe,clion64.exe,03,17,0,17,14,1552823064.0
C:\Program Files\JetBrains\CLion 2018.3.3\bin\clion64.exe,clion64.exe,03,17,0,21,42,1552839151.0
C:\Program Files\JetBrains\CLion 2018.3.3\bin\clion64.exe,clion64.exe,03,17,0,21,44,1552839277.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,17,0,22,56,1552843569.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,17,0,23,41,1552846313.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,18,1,00,33,1552849412.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,18,1,01,31,1552852898.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,18,1,02,21,1552855886.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,18,1,02,48,1552857480.0
C:\Program Files\JetBrains\CLion 2018.3.3\bin\clion64.exe,clion64.exe,03,18,1,02,49,1552857590.0
C:\Program Files\JetBrains\CLion 2018.3.3\bin\clion64.exe,clion64.exe,03,18,1,09,10,1552880455.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,18,1,17,05,1552908920.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,18,1,17,47,1552911443.0
C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroRd32.exe,AcroRd32.exe,03,18,1,18,30,1552914003.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,18,1,18,34,1552914285.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,18,1,18,37,1552914470.0
C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroRd32.exe,AcroRd32.exe,03,18,1,19,14,1552916642.0
C:\Program Files\Android\Android Studio\bin\studio64.exe,studio64.exe,03,18,1,19,16,1552916785.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,18,1,19,21,1552917115.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,18,1,19,25,1552917343.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,18,1,20,23,1552920786.0
C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroRd32.exe,AcroRd32.exe,03,18,1,21,50,1552926035.0
C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroRd32.exe,AcroRd32.exe,03,18,1,21,50,1552926036.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,18,1,23,02,1552930325.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,18,1,23,43,1552932826.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,19,2,20,38,1553008085.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,19,2,20,49,1553008772.0
C:\Program Files\Android\Android Studio\bin\studio64.exe,studio64.exe,03,19,2,21,05,1553009755.0
C:\Program Files\WindowsApps\Microsoft.Microsoft3DViewer_5.1810.23012.0_x64__8wekyb3d8bbwe\3DViewer.exe,3DViewer.exe,03,19,2,21,10,1553010045.0
C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2018.2.1\bin\idea64.exe,idea64.exe,03,19,2,21,12,1553010150.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,19,2,23,48,1553019499.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,19,2,23,53,1553019831.0
C:\Program Files\JetBrains\CLion 2018.3.3\bin\clion64.exe,clion64.exe,03,19,2,23,54,1553019871.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,20,3,01,07,1553024230.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,20,3,01,13,1553024610.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,20,3,01,14,1553024643.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,20,3,01,54,1553027077.0
C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroRd32.exe,AcroRd32.exe,03,20,3,15,30,1553076027.0
C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroRd32.exe,AcroRd32.exe,03,20,3,15,30,1553076028.0
C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroRd32.exe,AcroRd32.exe,03,20,3,15,31,1553076078.0
C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroRd32.exe,AcroRd32.exe,03,20,3,15,34,1553076267.0
C:\Program Files (x86)\Adobe\Acrobat Reader DC\Reader\AcroRd32.exe,AcroRd32.exe,03,20,3,21,34,1553097882.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,20,3,22,29,1553101143.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,20,3,22,29,1553101153.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,20,3,23,09,1553103584.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,20,3,23,53,1553106230.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,21,4,20,30,1553180427.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,21,4,20,30,1553180451.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,21,4,21,31,1553184116.0
C:\Program Files\Android\Android Studio\bin\studio64.exe,studio64.exe,03,21,4,22,21,1553187072.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,21,4,22,53,1553189036.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,22,5,01,09,1553197150.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,22,5,22,05,1553272544.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,22,5,22,06,1553272561.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,22,5,22,47,1553275055.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,22,5,23,29,1553277577.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,23,6,00,11,1553280112.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,23,6,13,33,1553328226.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,23,6,13,34,1553328287.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,23,6,13,35,1553328331.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,23,6,14,14,1553330655.0
C:\Program Files\JetBrains\CLion 2018.3.3\bin\clion64.exe,clion64.exe,03,23,6,17,49,1553343588.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,24,0,01,08,1553369908.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,24,0,01,11,1553370110.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,24,0,15,05,1553420134.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,24,0,15,47,1553422622.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,24,0,16,28,1553425094.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,24,0,17,09,1553427568.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,24,0,21,05,1553441749.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,24,0,21,23,1553442823.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,24,0,21,47,1553444259.0
C:\Program Files\JetBrains\CLion 2018.3.3\bin\clion64.exe,clion64.exe,03,25,1,13,39,1553501386.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,25,1,13,44,1553501655.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,25,1,16,00,1553509849.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,25,1,16,01,1553509868.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,25,1,16,43,1553512420.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,25,1,17,26,1553514960.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,25,1,18,06,1553517398.0
C:\Program Files\JetBrains\CLion 2018.3.3\bin\clion64.exe,clion64.exe,03,25,1,18,31,1553518893.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,25,1,18,57,1553520469.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,25,1,20,43,1553526833.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,25,1,20,44,1553526895.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,25,1,20,45,1553526929.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,25,1,21,35,1553529933.0
C:\Program Files\Android\Android Studio\bin\studio64.exe,studio64.exe,03,26,2,15,51,1553595709.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,26,2,19,35,1553609126.0
C:\Program Files\Notepad++\notepad++.exe,notepad++.exe,03,26,2,19,45,1553609706.0
C:\Program Files\VideoLAN\VLC\vlc.exe,vlc.exe,03,27,3,00,28,1553626698.0
